application_date,first_name,last_name,ssn,email_address,phone_number,agent_notes,gender,age,ethnicity,income,credit_score,loan_amount,debt_to_income,is_defaulted_leak,resolution_date,row_id_proxy,default
2025-02-09,MKyGuk,svzhbmAq,862-91-3219,MKyGuk.svzhbmAq@example.com,555-464-1763,Customer discussed cZyKppFZkF regarding their account.,Male,56,GroupB,101273.93000253088,556.4265197635801,8005.881536321484,0.09662429042581779,0,2025-03-24,243,0
2025-07-24,EPCPJq,LOdTJWCv,844-45-4387,EPCPJq.LOdTJWCv@example.com,555-615-6653,Customer discussed iEWODeAdGH regarding their account.,Female,46,GroupA,18242.10552594661,618.8194888289188,16105.980833488129,0.3130689092760432,0,2025-09-23,3918,0
2025-10-03,CMwArB,TYjRfvjf,118-97-5488,CMwArB.TYjRfvjf@example.com,555-909-4935,Customer discussed NYyyNqriTd regarding their account.,Female,67,GroupA,40165.40537940761,707.4526090430444,8462.41634937376,0.22362297891509159,1,2025-12-16,5828,1
2025-01-29,bWPkMr,FkrURiex,965-47-4754,bWPkMr.FkrURiex@example.com,555-629-4372,Customer discussed RvnEKsPsSM regarding their account.,Male,46,GroupA,71970.78989424297,738.5884035333986,26318.768402126738,0.19675754432241285,1,2025-04-05,3504,1
2025-03-05,RflsnE,dcogfmbp,436-58-6578,RflsnE.dcogfmbp@example.com,555-220-6521,Customer discussed PVznovPclS regarding their account.,Non-binary,69,GroupA,70526.78961076094,579.9275076245171,35022.69038847359,0.3545463629641066,0,2025-05-09,8067,0
2025-02-08,IKGgLC,lfffHMch,570-80-6787,IKGgLC.lfffHMch@example.com,555-605-4515,Customer discussed yeAJTomSvq regarding their account.,Female,51,GroupA,55808.785352032704,510.78187350397417,40202.881325673865,0.18824722368161528,1,2025-05-07,57,1
2025-09-13,kxokwz,YtAVoQfx,658-62-8760,kxokwz.YtAVoQfx@example.com,555-709-4669,Customer discussed pWtmtjaVuQ regarding their account.,Male,56,GroupA,36335.92771522119,657.0012876888609,33150.315749398775,0.45098038318582373,0,2025-10-26,9788,0
2025-10-28,opDGnM,uZlaNACy,471-58-1567,opDGnM.uZlaNACy@example.com,555-918-7722,Customer discussed SnDzbLMeuD regarding their account.,Male,47,GroupC,92641.65175695074,660.8698944757443,41960.98946504346,0.3866133607586965,0,2025-12-17,73,0
2025-08-06,uoKotW,JtPWwkIg,613-75-5242,uoKotW.JtPWwkIg@example.com,555-620-5015,Customer discussed SQPEZhYOwH regarding their account.,Male,43,GroupA,63397.8621550816,564.8469717866055,7484.845739735949,0.47496997157211746,0,2025-09-30,6072,0
2025-12-28,WjLeCR,VNgqphxf,662-56-4132,WjLeCR.VNgqphxf@example.com,555-445-9630,Customer discussed AiqJAQjzgt regarding their account.,Female,38,GroupC,120218.94738477527,437.6651504447978,11081.965457956401,0.3320963729362593,0,2026-02-24,4160,0
2025-12-04,ePewuk,bCPUNgrh,327-23-1013,ePewuk.bCPUNgrh@example.com,555-404-6421,Customer discussed MssKWxkgGq regarding their account.,Male,75,GroupA,71029.31345151589,545.1286848022266,17655.90680593477,0.3936717432163338,0,2026-02-15,7506,0
2025-06-02,XSvdWS,IZQMyrNo,110-51-8918,XSvdWS.IZQMyrNo@example.com,555-510-6323,Customer discussed nAFLCEJnxD regarding their account.,Female,24,GroupC,24259.75788821247,615.9188344111495,20379.020467427585,0.15478515652758384,0,2025-07-25,3686,0
2025-03-26,guDLcn,NSIOWIul,500-84-7603,guDLcn.NSIOWIul@example.com,555-445-3959,Customer discussed tgMymiriCs regarding their account.,Male,33,GroupA,158938.3475316719,656.3833085761926,3151.266569396835,0.45062535728260056,0,2025-06-15,8661,0
2025-07-21,WaEioI,lskbGJmB,400-26-5837,WaEioI.lskbGJmB@example.com,555-248-1041,Customer discussed qboprscGWl regarding their account.,Non-binary,32,GroupA,33252.14125831195,690.0158896729938,8192.814218451216,0.14126620084271477,0,2025-09-10,7158,0
2025-12-19,sAsAoh,WbxiguHY,190-11-2249,sAsAoh.WbxiguHY@example.com,555-194-1236,Customer discussed UwZGEHagvQ regarding their account.,Male,26,GroupA,116636.05334957757,617.3645091820362,9636.267458956787,0.4012422218714716,0,2026-02-12,6763,0
2025-04-25,LrrCMq,GMyHccpH,355-84-1631,LrrCMq.GMyHccpH@example.com,555-526-6304,Customer discussed uNjHNukzUZ regarding their account.,Male,67,GroupA,44113.15297368832,690.4531442255467,13202.343376134015,0.29923670786329154,0,2025-05-31,7962,0
2025-06-05,XUwOgT,WyaRZdzu,705-83-4638,XUwOgT.WyaRZdzu@example.com,555-866-3850,Customer discussed oqxqpSqZfl regarding their account.,Female,33,GroupA,116198.29520759899,850.0,13831.241858299507,0.48328999638648534,0,2025-07-14,4733,0
2025-06-04,ttwfeJ,SjQSpAGi,951-62-5381,ttwfeJ.SjQSpAGi@example.com,555-807-4552,Customer discussed FiLdxNOXlR regarding their account.,Male,59,GroupA,77402.04375659044,753.0155530547338,29786.94358813281,0.3166558392316871,0,2025-07-17,5837,0
2025-02-13,JtbiuE,RKdClBwu,387-50-8489,JtbiuE.RKdClBwu@example.com,555-623-6108,Customer discussed zUYKSwZpAD regarding their account.,Female,51,GroupA,67566.11820177264,568.8263372566684,2016.55230089292,0.057907892696950646,0,2025-04-21,4645,0
2025-06-23,vvyGEZ,GadfGzZy,816-74-4742,vvyGEZ.GadfGzZy@example.com,555-267-7183,Customer discussed calhWQkARu regarding their account.,Male,65,GroupA,89684.46496528323,617.428835345889,7381.64629910278,0.11023530196003872,0,2025-08-05,7045,0
2025-01-17,DIJRgN,muIKctHC,843-27-5948,DIJRgN.muIKctHC@example.com,555-371-7817,Customer discussed zbuStTcFbA regarding their account.,Male,38,GroupB,130573.504350881,509.1735589734657,2702.5204055723543,0.25163546032816425,0,2025-04-09,4088,0
2025-04-18,lZgVuz,oEpdefyM,724-57-4641,lZgVuz.oEpdefyM@example.com,555-834-9884,Customer discussed sBDeuBSCxG regarding their account.,Female,72,GroupB,51640.19660245362,561.863219205519,3657.471368302496,0.17180752657684012,0,2025-06-14,6380,0
2025-12-16,yeKMDz,hpwprAnW,936-10-4655,yeKMDz.hpwprAnW@example.com,555-721-7085,Customer discussed pGbFxEzGDn regarding their account.,Female,28,GroupC,85244.02684305636,667.1543135358155,12503.139725625007,0.140605361536395,0,2026-02-10,1851,0
2025-07-11,uXBKlK,KCGGiyLz,127-84-5882,uXBKlK.KCGGiyLz@example.com,555-607-9927,Customer discussed nJFiucEqae regarding their account.,Male,76,GroupB,115116.81515446417,548.4429410424787,38044.16019146776,0.2564795077297714,0,2025-09-01,4143,0
2025-10-02,PzFScC,HkDjVAsD,382-79-1069,PzFScC.HkDjVAsD@example.com,555-894-9747,Customer discussed tuvGrkMsKi regarding their account.,Female,35,GroupA,38486.81778596486,848.3076845546774,2832.538066073367,0.4955137723536026,0,2025-12-11,6512,0
2025-06-23,NCaaRB,yqfDISTf,474-34-6391,NCaaRB.yqfDISTf@example.com,555-349-8645,Customer discussed TlySwMkXtE regarding their account.,Female,20,GroupA,190056.6244417588,654.9578059172758,53386.88242148775,0.4532674574372303,1,2025-09-16,6012,0
2025-03-29,VpGBVU,fQsVZrKe,331-42-6397,VpGBVU.fQsVZrKe@example.com,555-806-3520,Customer discussed ufoynAwxzv regarding their account.,Female,60,GroupA,39119.82513656468,554.6220120835118,38917.21559029529,0.17808378622120807,0,2025-06-16,747,0
2025-02-10,WUYPQC,funTkZhV,560-62-1379,WUYPQC.funTkZhV@example.com,555-174-4705,Customer discussed sjPEnaQmRO regarding their account.,Female,19,GroupA,62199.85557431816,743.9577600987766,7620.228134339239,0.4108995413330311,0,2025-04-01,2519,0
2025-08-05,caqCFw,rKSdZIQk,459-39-2946,caqCFw.rKSdZIQk@example.com,555-640-3192,Customer discussed ESACXaieEC regarding their account.,Female,25,GroupC,30240.048838061233,558.6226601032718,8284.161263586135,0.23867064735699595,0,2025-10-18,622,0
2025-12-02,IQUPAD,sfQZqCmZ,119-23-7883,IQUPAD.sfQZqCmZ@example.com,555-161-2188,Customer discussed vxTfvnfLeD regarding their account.,Male,51,GroupA,107190.45730411373,763.3049591755035,27096.960933797956,0.28389639240284464,0,2026-02-26,7272,0
2025-02-24,nghOwl,lnShmCpz,323-17-5521,nghOwl.lnShmCpz@example.com,555-186-8490,Customer discussed QFiFfHtHvI regarding their account.,Female,48,GroupA,27466.190338696364,657.6967233221579,26389.822612125456,0.4897478656982874,0,2025-04-14,5143,0
2025-05-26,cJevth,KcWXDgLJ,684-26-8538,cJevth.KcWXDgLJ@example.com,555-659-7026,Customer discussed YTPgCTiZss regarding their account.,Male,74,GroupC,48174.33197053119,577.0153849706935,31112.70947984,0.09048260242443232,0,2025-08-06,8900,0
2025-07-17,oKCyCm,icaUrlyY,991-22-8497,oKCyCm.icaUrlyY@example.com,555-246-6033,Customer discussed ZUkNJdSQpI regarding their account.,Female,32,GroupB,158195.7371152373,697.7660553558043,6995.246725274384,0.25562054317964017,0,2025-09-29,6695,0
2025-01-19,hbVXKj,cOOHUxFP,407-87-2199,hbVXKj.cOOHUxFP@example.com,555-747-3045,Customer discussed QjdGgsdzwr regarding their account.,Female,51,GroupA,45710.358744828845,523.8072730424501,11933.328733171467,0.11281695513876386,0,2025-03-18,215,0
2025-06-23,HgQVif,pgpsPcYH,513-23-2456,HgQVif.pgpsPcYH@example.com,555-596-5433,Customer discussed EmdsblLGXX regarding their account.,Male,54,GroupA,32483.82743949134,783.9270597243931,26113.143208875455,0.5350098877107565,0,2025-08-03,1577,0
2025-06-22,vOCvNI,sDfddFIo,247-73-4631,vOCvNI.sDfddFIo@example.com,555-502-1793,Customer discussed OwpYnFufiW regarding their account.,Non-binary,77,GroupB,55228.29768668207,647.8386265884757,8280.562006299819,0.32070278093251064,0,2025-08-29,1547,0
2025-04-10,Qbnxpr,jvZvVWyw,728-85-1480,Qbnxpr.jvZvVWyw@example.com,555-802-7408,Customer discussed OfvfjRBUzE regarding their account.,Female,65,GroupA,83423.65552487654,580.2487868233318,4402.997670990297,0.33159116872880295,0,2025-06-19,6431,0
2025-09-09,DsGCiL,QfKWEcgZ,391-87-4645,DsGCiL.QfKWEcgZ@example.com,555-333-2890,Customer discussed ejxLVPSgoF regarding their account.,Non-binary,38,GroupA,193687.45347609388,655.4741049908898,4244.588188214481,0.5001397525406399,0,2025-10-13,5946,0
2025-01-27,rluUQJ,aFHLuxSO,616-39-2201,rluUQJ.aFHLuxSO@example.com,555-344-8082,Customer discussed pDWvFaSVQR regarding their account.,Male,75,GroupA,29238.63446316024,692.4147461801599,11540.84887420145,0.4273317160968357,0,2025-03-27,9302,0
2025-01-20,HODkal,HlUUBhAo,118-36-8316,HODkal.HlUUBhAo@example.com,555-679-7051,Customer discussed VJvKrcKjNR regarding their account.,Male,63,GroupB,23595.615565965603,483.6865215456501,17595.26804487264,0.20613721339589908,0,2025-02-22,5758,0
2025-01-22,PYgCsc,KtgOStEt,209-85-5929,PYgCsc.KtgOStEt@example.com,555-279-5182,Customer discussed OFoIQqiMXO regarding their account.,Male,40,GroupA,62499.879593870624,589.8125997433929,26198.929968113076,0.20427676951948204,0,2025-03-22,2782,0
2025-05-28,IBEfNn,QaeZiVzN,837-68-4673,IBEfNn.QaeZiVzN@example.com,555-970-9857,Customer discussed LaDgqDRjkW regarding their account.,Male,75,GroupA,63324.791485093425,540.4280656369546,5045.525024215089,0.6800429106668026,0,2025-08-03,6542,0
2025-12-03,LiGDTS,ZQJgwXba,111-17-4314,LiGDTS.ZQJgwXba@example.com,555-816-1400,Customer discussed PzOVLIcaKe regarding their account.,Female,31,GroupA,71543.68379228217,682.2419905746191,9060.969659379245,0.521115900926549,0,2026-02-11,1210,0
2025-04-29,FYNVyD,wQSiXfSn,107-51-4921,FYNVyD.wQSiXfSn@example.com,555-244-3279,Customer discussed PPlKEAkLlv regarding their account.,Male,36,GroupC,34525.48302459415,600.6759630846487,6140.456526277927,0.2640317716552561,0,2025-07-24,8371,0
2025-01-24,fLnKlm,qVHqBwDJ,778-39-7061,fLnKlm.qVHqBwDJ@example.com,555-386-7303,Customer discussed UbOMyMYGBa regarding their account.,Male,58,GroupA,44988.63414608411,687.7791662115095,54412.941227794625,0.21036564777176636,0,2025-04-05,5766,0
2025-11-26,tbDXUI,gWCSfhVm,824-11-5308,tbDXUI.gWCSfhVm@example.com,555-456-6904,Customer discussed pCMpNezBPY regarding their account.,Male,53,GroupB,84414.50519110862,496.9911325449226,16155.818432384356,0.11646325489165686,0,2025-12-30,4679,0
2025-03-06,xxYmMC,OaBsXTAv,354-83-9316,xxYmMC.OaBsXTAv@example.com,555-910-4639,Customer discussed vpqpASMyYu regarding their account.,Male,62,GroupB,41137.56543293181,639.3893671268413,27699.970909195094,0.27315541884780326,0,2025-04-19,7880,0
2025-10-20,VGXfvI,gykJOCkA,151-95-4908,VGXfvI.gykJOCkA@example.com,555-664-7665,Customer discussed gnKaawDnaO regarding their account.,Non-binary,21,GroupA,88030.6434200754,415.83521259931445,7299.329713122556,0.4973384144745381,0,2025-11-19,2580,0
2025-01-09,KDJOdJ,CUnRawgt,891-24-1330,KDJOdJ.CUnRawgt@example.com,555-579-7794,Customer discussed aAThiBteYA regarding their account.,Female,48,GroupA,221762.14904967675,677.4979742046344,34534.76766387953,0.4469115836989248,0,2025-02-21,5574,0
2025-02-14,ribLWg,rFKExyFU,225-38-4237,ribLWg.rFKExyFU@example.com,555-566-8094,Customer discussed nNfOlIHNCz regarding their account.,Male,55,GroupB,18764.53689020284,672.1297033213264,6238.993996821289,0.7299249392088852,0,2025-04-26,7387,0
2025-07-03,pqNxLo,ShUsnycK,773-73-4932,pqNxLo.ShUsnycK@example.com,555-367-3647,Customer discussed WDScFVCxEG regarding their account.,Non-binary,75,GroupA,31047.464174509525,694.504609875866,14614.924480495169,0.28072081316835235,0,2025-08-12,3709,0
2025-05-23,SuOkxP,hBASIuyX,826-52-6853,SuOkxP.hBASIuyX@example.com,555-436-3456,Customer discussed PgGvGdIpfp regarding their account.,Female,35,GroupC,78343.550511206,462.18053402765827,67447.42564130551,0.20318565317934928,0,2025-07-05,199,0
2025-07-09,ocYXAi,cdbWQKNR,298-78-9641,ocYXAi.cdbWQKNR@example.com,555-116-9544,Customer discussed KAeMcGpTFU regarding their account.,Male,58,GroupA,63018.44302929192,681.7662079592535,11171.091525557817,0.1600389696800956,0,2025-09-16,255,0
2025-02-06,aPTLwu,cHqoeERO,292-72-4552,aPTLwu.cHqoeERO@example.com,555-701-2089,Customer discussed iNvqFuAces regarding their account.,Female,33,GroupB,18869.97364843388,665.8591021184013,18753.493964605026,0.4313283842200068,0,2025-03-11,8927,0
2025-07-30,skVvkb,ckPVPoVf,259-22-9322,skVvkb.ckPVPoVf@example.com,555-603-2316,Customer discussed AzNkjOTXfa regarding their account.,Female,43,GroupA,204263.87678282938,681.0817747959304,7715.475595432637,0.4011389872723751,0,2025-08-31,8570,0
2025-10-08,RulkRI,OrqHiLAK,544-67-7418,RulkRI.OrqHiLAK@example.com,555-470-5548,Customer discussed ZGUUKGWNsd regarding their account.,Female,70,GroupA,51422.38757919971,709.1583659789096,39056.33374648672,0.18764154018320758,1,2025-11-14,5411,1
2025-06-25,MCMRoK,WlxMQXWP,200-17-7719,MCMRoK.WlxMQXWP@example.com,555-522-1781,Customer discussed cwcmufpvSx regarding their account.,Female,71,GroupA,65405.91085848981,652.2027047742928,6478.072789606153,0.19184002157788307,0,2025-08-15,2026,0
2025-12-24,TrqdJm,LgPmAuMz,710-66-4099,TrqdJm.LgPmAuMz@example.com,555-619-6279,Customer discussed wIAQGFPaHj regarding their account.,Male,54,GroupA,48120.097980543294,730.7795117116382,73729.57980155716,0.43000134500225917,0,2026-02-08,9162,0
2025-07-11,jRVFus,ezCaEJZK,162-15-9998,jRVFus.ezCaEJZK@example.com,555-836-3234,Customer discussed LVWIIUCtkD regarding their account.,Female,51,GroupA,43549.75263263839,608.7735672698957,16692.4470917576,0.32175176395786376,0,2025-08-19,9146,0
2025-04-21,YzQewm,dZEFkHsv,365-38-1734,YzQewm.dZEFkHsv@example.com,555-862-6131,Customer discussed blIDCVvTtw regarding their account.,Male,51,GroupB,49721.41132985317,607.4705650830764,10097.01561514732,0.35123211546717115,0,2025-07-04,1521,0
2025-10-19,gRBecp,ThYJsRYu,909-39-2188,gRBecp.ThYJsRYu@example.com,555-604-1154,Customer discussed CqOhdLzqXH regarding their account.,Female,34,GroupC,85781.41857013848,532.5181751312087,22135.47122736779,0.4864294310735102,0,2025-12-11,1142,0
2025-02-05,XZtZnu,ZIdsXpyx,520-76-4692,XZtZnu.ZIdsXpyx@example.com,555-141-7760,Customer discussed HLPTfUmiRZ regarding their account.,Male,59,GroupA,112291.13516517232,662.7314942726067,27987.36838353812,0.2449035246480426,0,2025-04-09,3039,0
2025-09-12,zYritE,fxwIvIer,374-80-3120,zYritE.fxwIvIer@example.com,555-626-4237,Customer discussed JuwqxbOZbv regarding their account.,Male,25,GroupA,88408.48106692712,712.1741124612538,18285.91659149279,0.3596687438197027,0,2025-12-06,9406,0
2025-01-19,sxyHXd,CyBIFsui,842-68-8844,sxyHXd.CyBIFsui@example.com,555-401-5319,Customer discussed TPmzfAOqCs regarding their account.,Male,74,GroupA,370633.4946144137,528.2553298951344,6010.427137882589,0.24267570430842583,0,2025-04-11,4367,0
2025-07-24,uDzreP,mRPUzpfd,716-61-6676,uDzreP.mRPUzpfd@example.com,555-720-8165,Customer discussed pwOHUUVNze regarding their account.,Male,42,GroupA,59286.61155474333,602.5989923175915,13218.964958787452,0.08497288722298176,0,2025-09-18,9967,0
2025-03-12,sjLLph,QfIMrvDB,306-17-8056,sjLLph.QfIMrvDB@example.com,555-851-7662,Customer discussed lLlUxaSjKK regarding their account.,Male,23,GroupA,51634.352531027325,721.1742112069418,4675.132774554439,0.12411050073038804,0,2025-05-04,5770,0
2025-03-04,EfbNFl,GDysxRmM,568-19-9853,EfbNFl.GDysxRmM@example.com,555-192-1497,Customer discussed LPQszhZhpG regarding their account.,Female,40,GroupA,89530.62233301783,651.716653938195,12308.228817717249,0.1423329129232644,0,2025-05-10,7099,0
2025-09-29,WQfHMK,bogkaaqt,380-20-5372,WQfHMK.bogkaaqt@example.com,555-944-6518,Customer discussed PxDNOGqarV regarding their account.,Female,69,GroupB,28774.009092692886,546.7937526312178,3895.149050505952,0.3683527417221556,0,2025-11-29,5887,0
2025-12-15,oABoyS,kPDDWUqK,557-10-3899,oABoyS.kPDDWUqK@example.com,555-658-5815,Customer discussed BzWYGOTjdI regarding their account.,Female,39,GroupA,69341.80295837636,741.9368112955176,8294.826687228111,0.3201522751209691,0,2026-01-23,9240,0
2025-06-10,JoGlAk,eIduqbKo,742-41-4936,JoGlAk.eIduqbKo@example.com,555-475-4199,Customer discussed vieWVClHsU regarding their account.,Female,36,GroupC,47360.742065942344,534.5292552607058,19800.510003404896,0.24575487163590579,0,2025-08-20,1071,0
2025-04-12,XhiCDm,EvkBiIxA,634-56-9957,XhiCDm.EvkBiIxA@example.com,555-293-9254,Customer discussed buHfNIGwzI regarding their account.,Male,55,GroupB,89735.40469909132,627.7027586360465,13776.36088502669,0.02112333485695107,0,2025-06-05,3572,0
2025-12-22,edraCD,kvkoFxkR,846-87-6071,edraCD.kvkoFxkR@example.com,555-549-3895,Customer discussed ligKQuxPlu regarding their account.,Male,40,GroupA,173418.3089978695,642.0930010681352,21784.187679566425,0.3346995146593042,0,2026-02-25,3539,0
2025-05-19,ebVRwj,tWVSAlZk,457-83-7956,ebVRwj.tWVSAlZk@example.com,555-498-5108,Customer discussed QxoyJIkOxx regarding their account.,Male,46,GroupB,41443.68194285881,671.8919562032811,17102.047336264757,0.2205683029397592,0,2025-08-02,9730,0
2025-06-27,KeXDpq,tmVFWPNT,913-48-3307,KeXDpq.tmVFWPNT@example.com,555-433-9499,Customer discussed NQreAqnazN regarding their account.,Male,38,GroupA,63473.9389539832,575.3692382952429,11802.056889861684,0.43586497563026294,0,2025-07-29,9441,0
2025-11-08,Jhsbzf,uMRaWWBL,704-14-2874,Jhsbzf.uMRaWWBL@example.com,555-288-9817,Customer discussed AictScrZvO regarding their account.,Female,30,GroupA,38790.77214855199,734.3228546022868,9419.40046921577,0.447022081823545,0,2025-12-29,417,0
2025-01-21,YdbgDh,kayIHPuv,938-45-6865,YdbgDh.kayIHPuv@example.com,555-594-7171,Customer discussed pEOjTPLmKS regarding their account.,Female,33,GroupA,53889.08126493332,613.7740295657503,199684.038984754,0.35395575480726743,1,2025-03-21,4603,1
2025-01-18,EaDzzK,DcBabYEq,966-43-4725,EaDzzK.DcBabYEq@example.com,555-122-7554,Customer discussed PKCrjRyURl regarding their account.,Male,40,GroupA,60141.914090809325,367.3745449856881,8609.428924817348,0.2907567349754455,0,2025-02-20,413,0
2025-05-02,KesGhq,tXTRvtJo,845-87-7904,KesGhq.tXTRvtJo@example.com,555-714-1592,Customer discussed nzJtCeaQko regarding their account.,Male,33,GroupA,37065.36168799965,535.3774368771366,11925.95169463889,0.21468857221206344,0,2025-06-10,5586,0
2025-01-15,yVVrvL,cBBDZMFU,912-63-3636,yVVrvL.cBBDZMFU@example.com,555-971-6038,Customer discussed taszeyTlJe regarding their account.,Female,24,GroupA,97316.85260560439,697.7036885553227,8835.20539201676,0.15277141631096194,0,2025-02-23,6304,0
2025-01-31,ZqRQvQ,CfDnxvmS,856-66-5271,ZqRQvQ.CfDnxvmS@example.com,555-701-5037,Customer discussed BqhzNyWCSc regarding their account.,Male,21,GroupA,75885.64150567532,644.8440576929474,42082.95293434371,0.18973827778559704,0,2025-03-27,2737,0
2025-05-18,eKJFuE,mwQpwiYx,150-97-9869,eKJFuE.mwQpwiYx@example.com,555-296-6871,Customer discussed rILtIllIoC regarding their account.,Female,67,GroupB,113701.69250394024,568.8780084673331,8114.305606920257,0.09712887590595196,0,2025-06-17,1692,0
